log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G69080	-1.38141995374999	0.0281559607507252	-1.37252075155723	0.0338458711498398	-1.37252075155723	0.0338458711498398	0.198263335474253
AT1G73300	0.583446983851474	0.717148508915078	0.72187414289013	0.707850526056216	0.583446983851474	0.717148508915078	0.909751140457388
AT1G30530	-0.369420778202649	0.00375888001241716	-0.368657177188825	0.00257147996436655	-0.369420778202649	0.00375888001241716	0.0460116526043466
AT1G12480	1.62258493180938	0.0981765072807757	0.936927856395283	0.440268994112182	0.936927856395283	0.440268994112182	0.759595262096141
AT1G76850	-0.41383414179714	0.0233729189335253	-0.412871738740378	0.0401155698309299	-0.412871738740378	0.0401155698309299	0.221146404558663
AT1G73570	0.0319138676564492	0.954039463621943	0.00883822002906598	0.996216945417975	0.00883822002906598	0.996216945417975	0.999999982243774
AT1G44130	-0.596120751107691	0.653567659586659	0.270423269979453	0.886530147004484	0.270423269979453	0.886530147004484	0.9688620604565
AT1G67340	0.735707803978061	0.0182539336364308	0.735850851117359	0.0515633591195729	0.735850851117359	0.0515633591195729	0.255653947544213
AT1G08630	-0.286576685254605	0.5289277540899	-0.267397068030702	0.598700576981248	-0.267397068030702	0.598700576981248	0.849422976192762
AT1G66150	0.145428716021988	0.218368110551426	0.146192790380203	0.181979354204941	0.145428716021988	0.218368110551426	0.554029284434334
AT1G04640	-0.0136967158635715	0.947652852687552	-0.0112140445749498	0.957864398216915	-0.0112140445749498	0.957864398216915	0.989394379480261
AT1G56500	-0.425653663789212	0.000814227756569527	-0.424821184440551	0.000181965620760671	-0.425653663789212	0.000814227756569527	0.0144978929295335
AT1G77120	-0.252045119807211	0.00678452123131097	-0.251391898032197	0.000454254204884122	-0.252045119807211	0.00678452123131097	0.0702026694756543
AT1G50590	0.729033281853326	0.188924879694875	0.749502901414876	0.157316182136357	0.729033281853326	0.188924879694875	0.517194608849269
AT1G17147	0.233059680181555	0.757269139606751	0.238657539166775	0.743931869632232	0.233059680181555	0.757269139606751	0.924914703319323
AT1G44740	0.360394277325106	0.738451605179811	0.0642461047755845	0.990026887088545	0.0642461047755845	0.990026887088545	0.999310982477734
