gene	Mock.Col0.rna	ABA.Col0.rna	Mock.g7g8.rna	ABA.g7g8.rna	Mock_Col0.ribo	ABA_Col0.ribo	Mock_g7g8.ribo	ABA_g7g8.ribo
AT2G17780	4.352910618	5.142564148	3.93444212	3.96298294	0.892847583	1.095092417	0.965112061	0.979950409
AT2G34980	2.053152305	1.689361683	1.529667394	1.687465443	0.405679359	0	0.291904203	0.919744563
AT2G38370	5.409589839	5.480504373	4.628568128	4.683253769	3.359435419	2.057838519	3.934959639	2.761939614
AT2G14260	17.45226993	26.57875559	16.42150765	30.6280703	32.34409289	35.39654512	28.86388197	47.1096623
AT2G34370	0.028101504	0	0	0.237239364	0	0.24782199	0.083932534	0.163292311
AT2G43535	81.84458322	69.90893456	79.37412001	71.34830885	84.9715905	64.9021482	138.9168053	58.88324544
AT2G44200	11.16312188	10.41305255	9.434416175	12.31569874	13.47164837	11.61592281	16.07996993	12.81375564
AT2G16730	0	0.01592147	0	0.032814908	0.162230718	0	0.097789372	0
AT2G07648	0	0.087140584	0	0	0	0.392863942	0	0
AT2G18940	28.78045102	24.16736492	22.71289021	18.66605569	19.61572882	10.75255328	18.79382524	11.77530264
AT2G35370	380.9143468	415.5352727	380.7781306	368.7723309	370.905041	267.4080322	402.3384737	376.946183
AT2G30600	19.08708572	12.36980586	27.54649238	19.60510577	12.20086719	8.779043102	13.25229751	10.69453644
AT2G13630	0	0	0	0	0.111552764	0	0	0
AT2G37890	3.879762397	2.129143798	2.945448122	2.200983696	0.59831329	0.548468232	0.401536828	0.351007671
AT2G15340	0.236157403	0.283801656	0	0.251290065	0.155184355	0.670770537	0.368050291	0.499102529
AT2G07678	0.040667095	0.179860403	0.157231917	0.162347475	0.049054683	0	0.060400048	0
AT2G30200	52.76770098	38.48548939	43.92499049	37.67037209	85.08666956	70.42983451	72.50988226	76.97220411
AT2G30120	5.324297868	5.867979093	4.5990392	5.681679391	2.922533379	2.219391123	2.387383051	3.303421507
AT2G40860	5.693046071	6.261555981	5.911194215	5.902361295	2.470928727	3.896668669	3.578247268	3.002958409
AT2G14247	46.33102581	28.85760681	44.17738815	59.56873716	49.0309567	85.24853585	47.97801095	101.5908213
AT2G02360	10.23502528	8.169670808	7.342510317	8.054198001	3.492590379	2.802931734	3.997953208	4.224035328
AT2G15480	2.303218843	3.536985452	2.800342151	3.616741572	1.49172985	2.023749507	2.558407726	3.714252572
AT2G40270	6.656960927	7.146210496	6.224956404	6.491801547	3.577303458	3.930670483	3.45540279	4.090226671
AT2G39650	6.204370647	4.512774974	6.582676483	3.703959057	1.957033798	1.678872822	3.71147517	2.127622457
AT2G33847	0.608262592	0.088603675	0.583514407	0.2133533	0.557317247	0.533982877	0.195563488	0.278415192
AT2G28150	10.7312912	10.36278388	9.385387438	11.16259082	2.892127523	2.520833489	3.199535222	2.240511809
AT2G24360	42.2255728	40.41391955	40.52159108	42.36086001	21.42401486	22.45252508	29.47199531	26.84117146
AT2G06925	18.16853514	12.82226324	16.50546218	16.6187818	8.752613749	8.569463484	5.532870742	12.33323268
AT2G47490	13.10720616	15.89267956	14.2400622	11.80755601	3.986510679	3.919010011	3.124522363	3.164425082
AT2G29452	0	0.790646113	0	0	0	0	0	0
AT2G01240	0	0	0	0	0.39440356	0	0	0
AT2G30980	31.20622321	27.66399144	34.91169633	34.54932435	14.26030522	17.70028683	15.78526762	18.98337893
AT2G26135	0	0.041230403	0.139224394	0	0	0	0.06945643	0
AT2G46960	0	0	0	0	0.090293538	0	0	0
AT2G46630	18.38073223	19.11781175	15.45323833	19.99156745	12.69206637	24.40236119	12.93232274	13.08535739
AT2G41470	0	0.064967416	0	0	0.149044729	0	0.344306853	0
AT2G36490	2.67648958	2.909984191	1.782305351	2.412430831	2.290831757	3.844605551	1.361506217	1.780358445
AT2G42790	30.41526503	70.65022654	28.05747262	62.64945527	31.46583555	61.54187617	33.91387766	62.79195903
AT2G27820	36.24822243	36.50675881	31.30435998	28.36260147	27.98725258	37.62348713	24.7017467	23.53858668
AT2G30320	12.56669428	8.821010184	9.405363915	7.569907071	13.20391412	9.739467605	12.64069879	7.058826307
AT2G43260	11.24728521	8.118229312	9.719767032	9.655484553	1.725643912	2.73065123	3.436412028	2.311773774
AT2G27830	36.18383603	35.02812015	41.72926905	42.67840743	15.90388701	19.79938554	12.91308766	18.71720015
AT2G18800	0.882802329	1.662180478	0.713358274	2.24776652	0.471549697	0.510859314	1.076676911	1.258254253
AT2G35850	0	0	0	0	0	0	0	0
AT2G42860	0.391112985	0.30708849	0.563551985	0.39976881	0.321504549	0	0.188912765	0.086652165
AT2G23348	0.353390621	0.404026866	0.24106104	0.191853356	0.164432269	0	0.194568365	0
AT2G33030	0	0	0	0	0	0	0	0
AT2G34186	0	0	0	0	0	0	0	0
AT2G22670	51.2187827	49.35658845	44.18059177	46.58771675	21.1486322	18.53191713	22.35140817	19.68121846
AT2G26910	39.55628403	34.92968158	39.16897892	35.56929311	16.40388751	15.69662659	16.4711017	12.72682951
AT2G42360	0	0	0	0	0	0	0	0
AT2G20875	3.390589531	3.513349615	4.621437608	3.158596207	5.374840333	5.344413371	4.423966596	4.247868669
AT2G47600	14.19045392	16.80968212	12.97161631	20.41849637	5.001635843	5.83775265	4.496651786	5.692718537
AT2G31580	1.422642296	1.550413394	1.442467135	1.410397895	0.759507212	0.74650106	0.665153656	0.843022085
AT2G12190	4.082721709	4.461025743	4.049276535	3.336775445	1.498190556	1.27196058	1.945409295	1.112987262
AT2G38830	3.397804212	3.311150249	2.589296977	3.47651824	0.299041385	0.646289861	0.215338893	0
AT2G27740	3.455469745	3.296563673	2.409896065	3.132302822	2.422849904	5.433509246	2.573486109	2.819645471
AT2G34590	84.6140309	79.05188481	73.66013384	89.17385734	64.92193206	61.77977613	63.75946591	74.5129135
AT2G01670	47.09108708	36.80665124	44.64801377	33.54209819	42.87282392	38.97034153	33.45602692	34.89970362
AT2G06850	160.1175479	80.29911424	187.1079298	86.2958461	317.9944653	127.5433123	374.9581329	145.8599018
AT2G25310	13.04091536	9.275498377	11.54102769	12.10949736	21.14568536	17.99063427	25.96030073	19.96120316
AT2G07773	0	0	0	0	0.061723043	0	0.034687372	0
AT2G40250	0	0	0	0.107296584	0.083176123	0.196923461	0.1808683	0
AT2G30540	4.432341657	2.881885756	2.560634415	1.89378334	2.290974432	1.520642325	0.989936608	0.71941887
AT2G30100	10.69196036	12.59526597	10.36085	7.526164911	4.407042133	5.131378858	4.377302107	3.950107036
AT2G44460	2.941041636	1.111989487	6.427563719	4.017623226	5.257110392	1.76198021	5.925531883	4.825502478
AT2G17520	9.187322176	10.28791857	9.001578627	9.353089513	5.534109212	5.758078402	4.898753798	5.479692319
AT2G39810	10.39972563	8.951357518	9.637485236	8.071902614	9.896995596	8.623482079	8.859390042	6.486388592
AT2G17410	15.1652954	12.51259044	13.63039701	12.57787116	15.62552621	12.69783223	17.03069071	12.43099302
AT2G05370	0	0	0	0	0	0.325461015	0	0
AT2G21940	4.708443303	6.501442537	5.021180978	5.836980346	3.528157871	4.753773269	3.492207148	4.740270892
AT2G45140	20.28615443	21.59599716	22.24259791	22.15882706	28.49208141	32.69768965	28.21717742	29.64503071
AT2G44190	2.297951535	2.098038109	1.817764177	1.734237685	1.427532726	1.004836077	0.852081891	0.507080565
AT2G40620	18.36910977	16.93634457	17.24068264	16.43269994	3.982744172	4.60471474	6.156018749	6.536834737
AT2G35090	0	0	0	0	1.421680101	0	0	0.241309749
AT2G30385	0	0	0	0	0	0	0	0
AT2G01820	49.29191871	47.35483653	45.45301898	48.47993687	30.30787983	27.31696985	32.16785338	26.55721039
AT2G45730	15.75505273	12.76066781	13.6241959	11.29467673	10.4524855	5.237532146	8.848728785	4.989693321
AT2G35860	0.145990976	0.231366215	0.136772995	0.125104573	4.00326943	2.784753074	6.682494554	3.342808541
AT2G22740	5.901286799	5.026385593	4.793077607	6.674047452	4.676860152	4.469402901	4.63818825	5.514238871
AT2G45890	3.778992092	3.126178814	3.059124473	2.232168524	4.362892218	5.343905632	5.067848393	5.098614437
AT2G07627	0.187728315	0.869792068	0.244755213	0	0.403027283	0.883994178	0.280349993	0.514373585
AT2G32870	0.229135152	0.249703991	0.272038736	0.316041172	1.296916591	0.865551616	1.952100826	1.375253406
AT2G21730	0.302589665	0.459434029	0.273466794	0.450053963	0	0.130520304	0	0
AT2G34355	3.650103389	4.075160595	3.030148774	5.266810058	3.187205882	5.872630614	3.887488989	4.617275233
AT2G19802	0	0.107740081	0	0	0	0	0	0
AT2G47480	0.263770017	0.576659847	0.486796444	0.410287098	0.137941649	0.298120239	0.077521021	0
AT2G26760	8.551736799	7.221203542	5.722734727	4.718275175	5.931404991	3.781397123	5.039569575	4.59713838
AT2G34420	0	0	0	0	0	0	0	0
AT2G16870	0.692268146	0.447648316	0.649108754	0.664054726	0.347584136	0.235349881	0.448109376	0.293297782
AT2G14378	0	0	0	0	0	0.471279899	0	0
AT2G16920	12.63370946	11.08089933	12.18725333	11.96559949	15.81338967	34.74430431	14.85617813	14.48872606
AT2G18770	7.194984852	8.350429088	6.15524304	6.560666281	8.474200709	8.423209934	7.65773658	10.00626756
AT2G23630	3.556800646	2.076344904	3.294382714	2.552385639	2.068528948	2.907855747	2.231279379	1.701991841
AT2G02980	4.266900895	3.737342413	3.88417249	3.01862999	1.404694334	1.113628829	1.564650402	1.847178125
AT2G21970	52.00513683	57.21746578	50.43263593	53.75101636	64.05997882	70.2963744	61.37408299	75.30996665
AT2G11570	0	0	0	0	0.551436698	0.936178549	0.154268873	0.245420076
AT2G26780	4.041393832	3.537009647	4.205109444	4.034521576	9.534090333	8.079688167	6.148878839	6.698466387
AT2G38680	5.65604102	7.607455106	6.25675216	4.789050739	3.121352088	2.531576867	3.404389433	3.970007226
AT2G05210	6.434649422	8.092687092	5.965553184	6.653222162	1.565006293	1.402088476	1.020580478	0.511164693
AT2G21235	0	0	0	0	0.160799837	0	0	0
AT2G35840	25.36461873	40.74912448	22.96807681	44.57600966	16.01147894	21.9475802	16.48440504	27.8616251
AT2G44290	10.38694632	11.88134728	6.466186282	11.68851119	2.468530879	4.148848791	3.839017832	3.972868129
AT2G36145	81.61589087	99.87632432	86.00347871	97.17754168	49.23703734	48.18925731	58.81915775	58.9509918
AT2G02550	0.052372613	0	0	0	0	0	0	0
AT2G13720	0	0	0	0	0	0.335385269	0	0
AT2G31018	0	0	0	0	0	0	0	0
AT2G42250	0	0	0	0	0	0	0	0
AT2G36255	0	0	0	0	0	0	0	0
AT2G24990	14.75164655	6.587832772	12.63410565	8.043370266	6.122689798	4.908866792	9.845526497	4.03815823
AT2G40180	0.48701754	0.523684423	0.719868532	0.834881706	0.609933513	1.092238023	0.968401915	1.567713068
AT2G22840	12.22795356	9.302769441	7.852939281	10.26116356	2.608986532	2.427004732	2.396771153	1.397317788
AT2G44840	6.797049608	3.208574497	6.994380432	1.621193485	3.75267332	3.570225126	4.777085553	1.743442983
AT2G46380	2.725420233	2.193028448	2.130704195	2.392582869	0.973923193	1.770638209	0.753271553	0.677838039
AT2G21130	19.74120426	24.42483825	10.96947555	29.37876169	35.43622823	57.91781934	28.63387268	43.30904192
AT2G32390	3.898092116	2.74098969	4.252689426	3.035903121	0.965947859	0.805237124	1.444283388	0.892851433
AT2G39540	0	0	0	0	0	0	0	0
AT2G20960	23.91890467	28.63150907	27.39198024	40.28767849	14.74408001	18.78094987	15.89846179	22.36348186
AT2G41990	8.719354747	1.430211737	10.96949352	0.809395119	8.064842896	1.95409572	6.061100406	0.74766767
AT2G45860	6.345219704	4.726919503	6.571191921	4.768237211	35.89963115	25.33967527	43.18608846	16.98197729
AT2G17040	0.284733635	0.466004961	0.374291671	0.717649247	0.528992109	0.137752117	0.555615582	0.608989805
AT2G37360	0	0	0	0	0	0	0	0
AT2G33600	15.71891962	10.71039124	12.35821384	9.768265931	13.30818357	12.78140532	11.63748413	8.811481523
AT2G44130	0	0	0	0	0	0	0	0
AT2G34970	20.9857252	15.19017658	20.74338852	17.80267856	19.78396766	18.45951341	28.16260213	13.66630148
AT2G22630	0.157057829	0.076123477	0	0.133948524	0	0	0.178892624	0.328273087
AT2G19710	5.241457616	5.632728979	5.19166247	5.532269723	3.181542006	3.226016126	4.395240722	3.767579733
AT2G47820	1.770615477	1.656299524	1.45663958	1.229359477	6.186088967	15.52198523	3.138492965	7.597732943
AT2G22240	10.79918719	22.5798593	12.71479274	29.1665678	8.178550848	20.22075672	13.21770372	23.12262238
AT2G18270	0	0	0	0	0	0	0	0
AT2G35640	0	0	0	0	0	0	0	0
AT2G15960	22.30437437	50.14814028	31.92820102	89.7141637	14.28746951	30.36617099	37.17896051	52.69151592
AT2G22300	9.004157324	8.012061428	9.410775006	11.03177799	5.674629747	5.012303471	5.896794351	5.965134623
AT2G17550	4.957167046	5.593965073	4.681997604	6.643600221	2.826944382	3.080261277	4.126903831	3.772207442
AT2G17200	45.61161218	39.49802019	42.90109397	51.54110163	38.18835283	33.07383904	41.28923924	52.53252529
AT2G44790	57.26973231	45.63224096	79.91990756	54.93458263	124.2528998	103.0268718	195.4244498	146.7210161
AT2G17970	4.142463663	4.388529925	4.847760866	4.563993405	0.949653388	1.82713611	1.789969464	0.953126032
AT2G22160	0	0	0	0	0	0	0	0
AT2G04025	0.398908583	0.181376937	0.350637875	0.416598891	2.059670075	1.080344371	2.609344481	0.545163016
AT2G42390	10.28663786	10.5393334	11.29819662	9.585329129	1.769068759	1.142509161	0.95815184	1.100335243
AT2G35290	2.207971146	1.95570904	3.571583532	2.203609173	1.495120254	1.33368213	2.354921137	1.664049338
AT2G02515	0	0	0	0	0	0	0.512056448	0
AT2G44380	3.466443095	4.188064843	3.590613496	2.503069476	1.88096525	1.638307325	3.384628899	3.900295739
AT2G26290	4.521630046	6.707944038	4.06461647	6.854510455	5.157360233	8.986992442	6.383155723	8.211331348
AT2G45080	4.320163086	1.883218511	4.95972763	1.411636998	2.361547474	1.615141373	3.738082392	0.561441675
AT2G16760	4.55442779	5.599223026	3.581734465	7.459238932	10.0320888	22.4315101	7.394279265	15.85561736
AT2G34150	4.80858233	5.779581858	4.051180472	4.841467596	1.501067356	2.176750163	1.533454149	1.754074597
AT2G37120	13.27032425	7.819682314	12.71215745	13.6059977	17.28246242	7.846713873	6.559065492	12.30206805
AT2G10608	0	0	0	0	0	0	0	0
AT2G30910	2.084854687	2.368454135	2.11975008	2.388669067	1.052724976	1.356996645	1.197034654	1.133110958
AT2G42160	6.784659123	9.090311915	8.036689619	8.248467288	3.908127075	3.733733842	4.239638747	3.552496159
AT2G47840	112.1883208	71.39445598	95.19956968	65.98335382	85.19888181	59.981139	84.52091059	51.95813704
AT2G22080	30.60261315	31.23881279	29.63962689	33.93327456	59.2417417	51.87022909	80.94713906	63.17313326
AT2G36730	3.659861845	2.125495761	2.999118837	2.803328677	0.183972663	0.680882096	0.444002219	0.355924689
AT2G26610	0.010969571	0	0	0	0.209537663	0.336976755	0.057234387	0.270975512
AT2G27530	266.211559	154.0684911	227.7444088	149.7013794	418.4096764	277.1473318	325.8736316	220.0321406
AT2G32120	2.192068702	3.2825171	1.934915555	2.948209037	2.628159525	3.593168125	2.61889133	2.947555865
AT2G22030	0	0	0	0	0	0	0	0
AT2G40470	1.602897461	1.860326856	0.931448725	1.2626142	0.446986016	2.288149387	0.167788157	1.344867302
AT2G27550	19.65445175	22.90683037	19.86849056	31.88386916	30.65096024	70.37159621	36.33421341	54.14413578
AT2G04440	0	0	0	0	0	0	0	0
AT2G27230	32.75372557	23.21441606	24.7397421	20.58167931	7.942903635	6.303513592	5.967245067	4.726397103
AT2G45540	11.4121666	10.94875533	10.12914304	10.9324111	11.30387253	10.86994151	10.07063916	7.567427465
AT2G21980	0	0	0	0	0	0	0	0
AT2G21740	0	0	0	0	0	0	0	0
AT2G38152	0.290655266	0.249761097	0.10429542	0.234547528	0	0	0.045298497	0
AT2G32700	30.5895853	34.9079972	28.0382654	35.20219959	23.41190446	28.06095468	28.82290169	24.84396319
AT2G41190	4.646690755	41.16302219	3.427080727	52.01652696	3.078443194	30.05031765	1.743618938	25.63525717
AT2G37670	1.394918145	2.449545746	1.263935582	2.159438659	0.890082359	1.261310515	1.013684949	1.454980543
AT2G35750	2.031668696	1.965706084	1.512643128	0.719273222	1.501018133	0.454060056	1.82243566	2.636425599
AT2G07669	0	0	0.069884474	0	0	0	0.147611642	0.449010931
AT2G17930	7.970385216	7.448220473	7.95098688	8.273256303	5.323364084	5.911222534	5.77824137	5.039989258
AT2G03740	0	0	0	0	0	0	0	0
AT2G31500	0	0.04131984	0.051686002	0	0	0	0	0
AT2G24205	0	0	0	0	0	0	0	0
AT2G36260	0	0	0	0	0	0	0	0
AT2G40745	0	0	0	0	0	0	0	0
AT2G39040	5.312765059	4.077264939	5.458016898	5.08644728	10.47105185	14.14410541	12.28321805	11.93883035
AT2G13845	0	0	0	0	0.822964801	0	0.120795993	0
AT2G36990	63.96535451	49.90918375	60.91718453	51.59140257	34.80128292	20.19227939	34.08231116	26.14161773
AT2G24370	0	0.046866415	0.012285126	0.039871789	0	0.188169923	0	0
AT2G29540	0.980824676	0.494454612	0.860385216	0.582904293	5.345434835	3.228298582	5.091561265	2.403998224
AT2G36350	8.823410117	8.873769362	6.524314034	9.135860642	4.931473865	3.747131383	3.568125323	4.856746527
AT2G34660	16.62315747	21.68831175	17.82075851	25.65426837	11.91049902	16.30678292	12.88274703	14.05532024
AT2G32430	3.349214602	5.938800494	2.44668188	5.093044571	1.350980748	2.388212797	1.056819789	2.318403764
AT2G31280	6.830431192	6.003334781	4.613067183	5.999518429	0.494609069	0.405723762	0.281182903	0.687611869
AT2G22500	35.89508247	39.58434232	26.47379649	27.27443169	16.75312098	30.23637773	18.65117449	22.5324318
AT2G31981	0	0	0	0	0	0	0	0
AT2G04690	9.392778742	14.15881768	9.605088178	13.2142459	9.060291943	16.05055298	10.90224082	20.81037915
AT2G02740	22.37456401	10.86612719	18.53523735	9.334542011	22.85663141	8.239652663	20.94135211	8.165374806
AT2G06904	0	0	0	0	0	0	0	0
AT2G17730	10.55047512	14.65040279	12.16399972	9.89191188	6.741440733	9.516672386	10.31753414	9.802009572
AT2G40430	28.36427548	19.21874191	24.70753989	19.76316724	38.23256657	26.76586489	53.43898636	25.317563
AT2G24395	22.71205085	21.07849933	21.85655245	17.27194605	17.08382991	19.88410222	22.65382105	17.90225649
AT2G21620	63.88679811	80.76770319	60.26379462	90.90684051	109.3133048	168.0953239	132.1585327	146.9671454
AT2G42480	0.091809086	0.139039754	0	0.035820945	0.072794285	0	0.233944565	0
AT2G39500	9.389906618	4.698793029	8.194573908	7.919538609	3.091366337	2.747321558	3.484922602	6.063664303
AT2G02497	0.116466008	0	0	0	2.281596039	2.792816572	0.721917719	1.952724151
AT2G03130	0.181100316	0	0	0	0.464892707	0	0.52183359	0
AT2G07633	0	0	0	0.032738288	0.816116955	0.649467185	1.116662267	2.369379779
AT2G44950	6.095766706	6.174779978	5.67488768	6.148941844	3.43871853	3.312367699	5.171511705	4.590145704
AT2G20500	0	0	0	0	0	0	0	0
AT2G46770	0	0	0	0	0	0	0	0
AT2G23450	9.989795232	9.705433042	8.494521085	10.59145754	2.16152879	2.264417415	2.139801326	1.499880063
AT2G46260	17.63447978	19.80366926	15.76656541	21.46926874	7.559632894	7.369680367	9.917580578	8.472437898
AT2G41710	6.587517287	6.522156274	8.035020293	7.768361046	2.187647297	1.254374343	3.718447576	1.887798832
AT2G32510	7.0833613	11.52360683	3.805508065	8.410005804	5.284605365	9.058391671	3.994239137	5.163198883
AT2G43470	0.723566285	0.351744351	0.231704806	0.222512639	0.537347481	0.473320589	0	0
AT2G40140	30.37142944	26.09772738	33.29753993	17.93457071	17.76866772	21.84853501	30.44343816	16.15803138
AT2G03370	0.630016417	0.505508768	0.4576166	0.717287849	1.012391124	0.859381408	1.472104425	1.08628407
AT2G05420	0.043466512	0	0	0	0	0	0	0.112247035
AT2G29090	1.434368415	7.329221544	1.312974426	7.34653034	2.609738064	13.65594827	2.308280201	11.89859478
AT2G07776	0	0	0	0	0	0	0	0
AT2G46790	0.882208746	2.378697063	1.53031779	1.57240651	0.139805847	0.596637814	0.969468606	0.907165172
AT2G44310	54.46787676	57.34287481	48.2634834	58.18500354	47.47090175	60.8695474	51.12617729	56.65434689
AT2G15318	0.11741159	0.22137963	0.151416361	0.121905554	0	0	0.08671843	0
AT2G47935	0	0.054424132	0	0	0	0	0	0
AT2G22100	9.580089176	5.631839322	7.043254846	6.357392373	5.839489668	4.842365693	7.116790663	3.44182034
AT2G26980	12.15939613	10.84286837	13.97436935	14.69364019	10.6095459	8.401010772	15.63479625	13.70871837
AT2G35300	7.58759872	89.27916452	7.627910842	62.14303343	8.159599318	131.5949598	12.27556798	95.91495324
AT2G07140	0	0	0	0	0	0	0	0
AT2G46780	9.15184281	7.333456872	7.461457262	6.643014668	3.909721211	2.026045627	2.965908969	1.804568336
AT2G44500	29.08516762	36.40575206	28.27841483	38.10242955	10.88160258	13.05880146	17.69179517	18.82539229
