mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT3G56980	-0.644411191391606	0.577551053826378	1.22032006474402	1.90872389687261e-11	0.0274312318162034	1.24939347565778	1.2217067917265	2.61153152105051e-12	1.22032006474402	1.90872389687261e-11	3.02378808307786e-09
AT1G68010	0.366515544697773	-0.145102069498843	-0.512118483291009	2.00929123035972e-11	0.475188293939613	-0.0364292876805396	-0.511653660512315	4.56567264972918e-21	-0.512118483291009	2.00929123035972e-11	3.15764135433491e-09
AT2G30860	0.0676420131298559	0.554889998479723	0.486988467418714	2.46534781165202e-11	0.846175782325237	1.33342380959997	0.48727210553404	9.57191599876524e-57	0.486988467418714	2.46534781165202e-11	3.84359463588034e-09
AT4G34620	-0.267764888315229	-1.07112955062703	-0.804124942734535	2.5658619636359e-11	3.86553626803857	3.06217171851012	-0.803479254740397	4.31704690329452e-61	-0.804124942734535	2.5658619636359e-11	3.95767900898508e-09
AT5G49910	-0.556032451954812	-1.09372622281402	-0.538424717900665	2.57881751756307e-11	0.623179599517363	0.0854858718910013	-0.537869995699929	2.12295724933606e-23	-0.538424717900665	2.57881751756307e-11	3.95767900898508e-09
AT2G21170	0.0834404765711917	-0.38880972794534	-0.472520298659635	3.25937850172376e-11	1.71030627577561	1.23805610752835	-0.472345088482569	7.74924247065409e-30	-0.472520298659635	3.25937850172376e-11	4.96335126262493e-09
AT1G67090	0.0525059886001869	-0.327555923190759	-0.380107061213348	3.32133353862175e-11	-0.615642901931797	-0.995704759715293	-0.380084145526672	1.45677188729921e-104	-0.380107061213348	3.32133353862175e-11	5.01879046405274e-09
AT5G55660	0.231072957533509	-0.43948707269751	-0.671491140185054	4.12547229913457e-11	1.55463835956674	0.88407835952939	-0.670824122422383	1.39180598026581e-16	-0.671491140185054	4.12547229913457e-11	6.18631891940454e-09
AT5G66900	0.293918555151469	1.52667298264554	1.2315092777557	4.54980962329772e-11	1.97467479023039	3.20742928865104	1.23282542292515	1.09362765275615e-29	1.2315092777557	4.54980962329772e-11	6.76896226336883e-09
AT5G23830	-0.879853162566417	0.0820829336289874	0.960894568425149	4.61560785885907e-11	0.355421511355612	1.31735762350007	0.961462702938084	1.62331020376074e-13	0.960894568425149	4.61560785885907e-11	6.76896226336883e-09
AT2G36830	0.232714453399092	0.6560629682494	0.42324928274975	4.61739433563135e-11	0.720862910943125	1.14421145606119	0.423320928703721	6.92891709961195e-42	0.42324928274975	4.61739433563135e-11	6.76896226336883e-09
AT5G58330	0.556329828802556	0.0715566619243689	-0.4851752334559	6.14790998371601e-11	0.967670733605985	0.48289759737614	-0.484926201227072	1.73399041179452e-21	-0.4851752334559	6.14790998371601e-11	8.94589212741609e-09
AT2G46820	0.466114984638239	-0.0787519095718579	-0.545470586651934	6.20223909304562e-11	0.67430804168059	0.129441204960352	-0.544929026213849	1.09537911634745e-32	-0.545470586651934	6.20223909304562e-11	8.95858711351384e-09
AT3G21055	0.2959728393907	-0.117415032105639	-0.413493784079573	6.60612624668516e-11	1.2747550300764	0.861367200188319	-0.413442577900658	3.67002315349548e-50	-0.413493784079573	6.60612624668516e-11	9.47231707955353e-09
AT4G22880	1.95182705900501	1.21372815790646	-0.739129009604181	7.23809956957435e-11	0.778064555046525	0.0399656657956277	-0.738154674219233	3.75415551981177e-11	-0.739129009604181	7.23809956957435e-11	1.03032773872984e-08
AT1G78570	-0.179403949681105	-0.685759415964504	-0.506987630252116	8.16550535664937e-11	0.503003451822382	-0.00335197945855429	-0.506569295020847	5.99828886899938e-20	-0.506987630252116	8.16550535664937e-11	1.15397976421597e-08
AT3G47470	0.00471341198352027	-0.420139958389951	-0.42510415210491	8.26554910176329e-11	-0.662278613413544	-1.08713193230321	-0.424944110733897	2.76589871130316e-42	-0.42510415210491	8.26554910176329e-11	1.15977461825027e-08
AT1G20620	0.640093749332279	0.231574189566459	-0.408765696706165	8.59415090952607e-11	0.469695565746954	0.0611760474381425	-0.408520449233302	6.80551640027862e-48	-0.408765696706165	8.59415090952607e-11	1.19732979054419e-08
AT2G34430	0.574924463184252	0.109109233670379	-0.466301127414022	8.6649474891571e-11	-1.35400144750242	-1.8198166296509	-0.465882653152102	2.47148522424621e-26	-0.466301127414022	8.6649474891571e-11	1.19869174983804e-08
AT1G62750	-0.299123305108629	-0.724722275097603	-0.425954835181946	9.56044993654021e-11	0.264913760865641	-0.160685177493625	-0.42572641563564	6.66597858381811e-23	-0.425954835181946	9.56044993654021e-11	1.31332502484892e-08
AT3G02470	-0.114392061250127	-0.97968048039828	-0.866367654365442	1.49095981545184e-12	-3.25229942096614	-4.11758783929427	-0.866194272678205	1.02855189489508e-10	-0.866194272678205	1.02855189489508e-10	1.39984426303375e-08
AT2G40890	0.109221551105122	0.75255592049842	0.642658851084619	1.03327946517966e-10	-0.0597442209298966	0.583590161105486	0.643149924344147	1.05195103141165e-12	0.642658851084619	1.03327946517966e-10	1.39984426303375e-08
AT3G16640	-0.369853631442258	-0.905744919708264	-0.536607889703672	1.07327543028182e-10	0.523352287793647	-0.0125389569960704	-0.53610189587186	5.15509226492882e-21	-0.536607889703672	1.07327543028182e-10	1.44407003783946e-08
AT3G06530	-1.5293915738691	-0.583412108883399	0.944455868709766	1.29745616424146e-10	0.192937178510608	1.13891666354535	0.945333737896104	2.72439022523076e-13	0.944455868709766	1.29745616424146e-10	1.73382509458226e-08
AT4G27440	0.135872443014141	-0.261157333153702	-0.397221027435686	1.40752414341692e-10	0.42595112210437	0.0289213839440753	-0.397094473595129	3.9716324249955e-37	-0.397221027435686	1.40752414341692e-10	1.86820299143797e-08
AT5G30510	0.0241420916225508	-0.446488632789797	-0.471115601363945	1.75058606442555e-10	-0.0809784979042987	-0.551609187108747	-0.470795963210665	8.15768221370634e-20	-0.471115601363945	1.75058606442555e-10	2.30795386909902e-08
AT5G64840	0.46526405412136	-0.355356663239966	-0.821715267836974	7.84054313944204e-12	-1.20817121101231	-2.02879193211672	-0.821238903436825	2.55447530760824e-10	-0.821238903436825	2.55447530760824e-10	3.34534086284374e-08
AT3G55970	1.76781112943521	3.00667620881485	1.23693760805024	2.79746724859231e-10	0.432690015176308	1.67155510950392	1.24029897593278	2.78889581338455e-10	1.23693760805024	2.79746724859231e-10	3.63930110141373e-08
AT4G25080	-0.0974961989740764	-0.646927968470366	-0.550291949610992	3.13230844394037e-10	-0.105488020773509	-0.65491975242372	-0.549599765128707	3.64411341033584e-16	-0.550291949610992	3.13230844394037e-10	4.04809651794505e-08
AT2G38540	0.932767724620727	0.539945457307767	-0.392988552201327	3.32431832389078e-10	-0.361027688202655	-0.753849922798136	-0.392835645416833	5.70670924969435e-26	-0.392988552201327	3.32431832389078e-10	4.26816399702683e-08
AT5G19220	0.0502871132981649	-0.548182549431192	-0.599492150971725	3.57696505648567e-10	0.502020299163284	-0.0964493302545198	-0.598703150405508	7.61154617818844e-15	-0.599492150971725	3.57696505648567e-10	4.56272088114315e-08
AT4G12470	-1.74413048986983	-1.13914092289549	0.604193798603816	4.25813827367744e-10	-0.0308689544088417	0.57412066489881	0.604765345717759	9.16884700403885e-21	0.604193798603816	4.25813827367744e-10	5.39657214503997e-08
AT4G05050	0.0982257205001733	0.609245719103932	0.510484490076072	4.31771692260822e-10	-0.227961897940794	0.283058129046937	0.510961676226159	5.19316134910539e-18	0.510484490076072	4.31771692260822e-10	5.43700200177666e-08
AT1G74050	-0.212803522764329	-0.924784260353591	-0.713140766879656	4.93812961627933e-10	0.498762559253119	-0.213218165535673	-0.71271485746238	2.51504622239519e-11	-0.713140766879656	4.93812961627933e-10	6.1786381007765e-08
AT5G23910	0.373930926092507	2.14947272526991	1.77325757427968	5.0511021092463e-10	1.7245255669684	3.50006736058539	1.77654526997337	4.78481344685316e-25	1.77325757427968	5.0511021092463e-10	6.27999049582496e-08
AT1G49500	0.350570219058022	1.21580020691715	0.864066261413666	6.00576640215763e-10	0.342706820447217	1.20793685064727	0.865400977623238	4.39200033024751e-16	0.864066261413666	6.00576640215763e-10	7.41995441534493e-08
AT1G63860	-0.667358318335591	1.44118623264072	2.10419478299418	6.58128547426215e-10	-0.223956864815192	1.88458767426223	2.10920609937731	4.6158178383299e-11	2.10419478299418	6.58128547426215e-10	8.08017324102535e-08
AT5G38430	-0.744582287295208	-1.22655405978007	-0.482857539793218	7.08531632830992e-10	-1.69903566390184	-2.18100740436434	-0.482209380844576	8.14119957943303e-14	-0.482857539793218	7.08531632830992e-10	8.64496608405714e-08
AT5G64960	-0.430672028141117	0.327537227637388	0.757098468456953	7.62333572739836e-10	0.442749075276281	1.20095835340711	0.757969013958513	5.64121805702395e-13	0.757098468456953	7.62333572739836e-10	9.24400043388971e-08
AT4G02930	-1.05767608629714	-0.420000800294238	0.63679849389049	9.26660722668655e-10	0.809772628344365	1.44744794492689	0.637515846871018	1.41821140428023e-15	0.63679849389049	9.26660722668655e-10	1.11676829669344e-07
AT1G72650	0.471405024022698	1.93988505039852	1.46488172698821	9.52660220063711e-10	-0.515029589431218	0.953450432947985	1.46987998493087	3.692432564062e-10	1.46488172698821	9.52660220063711e-10	1.14110105871534e-07
AT2G16770	0.229929724758523	2.77922857797234	2.54606868459858	2.69881954313116e-14	-1.65483677567462	0.894461976914337	2.55658574526724	1.30012571149186e-09	2.55658574526724	1.30012571149186e-09	1.54785875615431e-07
AT5G67300	0.0992539128457029	0.702153877308897	0.602110972877624	1.45842658629229e-09	-0.27500460572448	0.327895370879703	0.602891923773906	4.41157486564336e-11	0.602110972877624	1.45842658629229e-09	1.72586336512806e-07
AT1G44575	0.0194038354790137	-0.371322002644406	-0.390954545916934	1.57466613985792e-09	1.0944940860907	0.703768289335793	-0.39071620553584	2.83878900107245e-36	-0.390954545916934	1.57466613985792e-09	1.85225997912389e-07
AT1G76890	-0.285216624969116	-1.36102858891306	-1.07848381381152	1.67385166389194e-09	0.223912501714735	-0.851899396741589	-1.07770263630591	1.0941295643954e-09	-1.07848381381152	1.67385166389194e-09	1.95721083842222e-07
AT5G46580	-0.532017960782488	-1.22556615426504	-0.694880412297411	1.68686810977992e-09	-0.111621229234432	-0.805169408144443	-0.69423163128364	1.44716541291254e-10	-0.694880412297411	1.68686810977992e-09	1.9607595945868e-07
AT1G28660	-0.00710707860811549	-0.85446585902969	-0.849220794211868	5.59775529044883e-10	-0.826728030599258	-1.67408681024296	-0.848411241337455	2.23031429758459e-09	-0.848411241337455	2.23031429758459e-09	2.5682555673806e-07
AT3G14310	-1.4381786361663	-0.906873066377507	0.53065821350528	2.23565313592997e-09	0.899993949582635	1.43129955819228	0.531162158583511	2.35572856760288e-19	0.53065821350528	2.23565313592997e-09	2.5682555673806e-07
AT2G13360	0.30578653270372	-0.0949784993423592	-0.401250574197286	2.30892062324035e-09	-0.398045106324339	-0.798810107952826	-0.400798946860596	7.68950649838412e-18	-0.401250574197286	2.30892062324035e-09	2.63700213505427e-07
AT5G58750	-1.2569647560404	1.19686702045472	2.45198508653527	2.40858166876902e-09	0.348751132396693	2.80258290534696	2.4539873420012	2.56558418887543e-12	2.45198508653527	2.40858166876902e-09	2.73492360123113e-07
AT1G48450	0.0091733102240146	-0.819270281883445	-0.83008957972687	1.57329444997446e-09	-0.108842933484933	-0.937286523856398	-0.829323814055865	2.46910900293419e-09	-0.829323814055865	2.46910900293419e-09	2.78753892262294e-07
AT3G13120	0.134316903364073	-0.413277685252926	-0.548297185188897	2.92656258773078e-09	0.527371433107304	-0.0202231046645252	-0.547718355857024	5.9927908889707e-18	-0.548297185188897	2.92656258773078e-09	3.28510831276477e-07
AT1G20340	0.0155464264060822	0.369883119021442	0.354268759122953	3.31928387572103e-09	0.760046099355711	1.1143828288968	0.354347396605111	6.93120111169454e-68	0.354268759122953	3.31928387572103e-09	3.70477343492409e-07
AT2G20820	0.0512882531146198	-0.579156727465907	-0.631252355905048	3.62539091557265e-09	2.70290830705507	2.07246337478488	-0.630719267889911	3.00067693985348e-19	-0.631252355905048	3.62539091557265e-09	4.00096512053422e-07
AT1G20010	-0.223108066509912	-0.757494893581373	-0.535316029480441	3.62136930111992e-09	0.53452489523073	0.000138098813846934	-0.534717364238853	2.1764748344607e-13	-0.535316029480441	3.62136930111992e-09	4.00096512053422e-07
AT4G23800	-0.0177541374090327	-0.777378449105137	-0.761024063093601	3.64900182646259e-09	1.79986158085256	1.04023731170097	-0.760107523070435	6.35254255631267e-14	-0.761024063093601	3.64900182646259e-09	4.00452468597939e-07
AT5G58860	0.0362986628185754	1.18183814473114	1.143314792672	4.02901275830474e-09	0.0742659298288456	1.21980542533378	1.14550149730867	2.71515097235526e-10	1.143314792672	4.02901275830474e-09	4.39699592356324e-07
AT1G68590	0.152760498986899	-0.372712295280478	-0.526361166441966	4.17906981099723e-09	-0.0405504526477799	-0.56602322571258	-0.52584197818777	2.77521496409273e-11	-0.526361166441966	4.17906981099723e-09	4.53556062802373e-07
AT2G14247	-0.595020229155514	0.874872001827248	1.46761981972766	4.22054278288789e-09	0.477872426609476	1.94776491298951	1.46993215954309	9.75639631507608e-32	1.46761981972766	4.22054278288789e-09	4.54190024745977e-07
AT4G34670	-0.451610743520906	-1.00385066717789	-0.553255550210074	4.23115325435318e-09	0.560083808951506	0.0078439235971778	-0.552535232093665	2.86174624880184e-14	-0.553255550210074	4.23115325435318e-09	4.54190024745977e-07
AT5G08540	-0.227181577910855	-1.03135852593527	-0.805805258117382	4.62111505756764e-09	0.146744961084231	-0.657431978224293	-0.805044344792163	1.44708897045019e-09	-0.805805258117382	4.62111505756764e-09	4.9335426190684e-07
AT2G04842	0.189195396375909	-0.548323801301983	-0.739061666561568	4.95515995377151e-09	-0.0659262043384306	-0.803445382830394	-0.737999290293602	8.71602673823782e-10	-0.739061666561568	4.95515995377151e-09	5.23978913879422e-07
AT1G31580	1.73504873452924	1.05628261641167	-0.679756191904964	4.96131531162556e-09	1.48042315696365	0.801657091704506	-0.67868440267444	1.18984700622328e-15	-0.679756191904964	4.96131531162556e-09	5.23978913879422e-07
AT5G40780	-0.132950168639373	0.846980475344836	0.97820159085139	5.15968812553955e-09	0.225015394884831	1.20494606183862	0.979873735707538	5.50229991915247e-11	0.97820159085139	5.15968812553955e-09	5.42015580417641e-07
AT2G38290	-1.45472289032324	-0.00780491368642414	1.44443187938637	5.64211608425679e-09	0.58534578225116	2.03226380152699	1.4457566179776	3.45079402249092e-12	1.44443187938637	5.64211608425679e-09	5.895411082933e-07
AT5G17710	-0.346076386359974	-1.05283223281425	-0.708047231449004	5.74446734544368e-09	1.55654159266376	0.849785797018362	-0.707346024004544	1.33329015511893e-12	-0.708047231449004	5.74446734544368e-09	5.97059875840718e-07
AT3G14420	0.234539353864073	-0.164113912976305	-0.399161076019482	6.21276587252285e-09	0.053668893730131	-0.344984340785129	-0.398656037440593	2.79211608476747e-18	-0.399161076019482	6.21276587252285e-09	6.42334593683362e-07
AT2G40300	0.692852208325159	-0.536999653174331	-1.23465502291019	6.38860392598936e-09	0.9573796409085	-0.272472160546358	-1.23137172615079	1.84868389326074e-10	-1.23465502291019	6.38860392598936e-09	6.57056206922173e-07
AT4G09320	-1.01269225733215	-0.338292289000809	0.673748726895353	6.43679104937780e-09	1.88936453482514	2.56376459299359	0.67434833825826	1.17462971323148e-44	0.673748726895353	6.43679104937780e-09	6.58564184239466e-07
AT5G03650	0.393858294842183	-0.216336883307916	-0.611431783860671	7.74012725773983e-09	0.348577096115919	-0.261618060429011	-0.610585705686428	2.27605955339123e-10	-0.611431783860671	7.74012725773983e-09	7.87808600264462e-07
AT3G63190	-0.0835443775963013	-0.711057120576031	-0.628574502892881	8.42748528852924e-09	0.470574360602061	-0.156938369990998	-0.628053382802999	6.93319631018584e-10	-0.628574502892881	8.42748528852924e-09	8.53348046432311e-07
AT2G29630	0.463774470140753	0.0277436575060324	-0.436740491756737	1.12240580864093e-08	0.0702132830362864	-0.365817503249824	-0.436100921835135	2.95901504074947e-13	-0.436740491756737	1.12240580864093e-08	1.13069434384321e-06
AT1G55480	0.306915681019939	-0.206189379524567	-0.513730047380035	1.16600695378926e-08	0.686947381691577	0.173842341998038	-0.51332934124212	3.02487119235039e-11	-0.513730047380035	1.16600695378926e-08	1.16862452042021e-06
AT5G64250	0.316879598894085	1.22555475156651	0.907294232358505	2.99264179215159e-09	-0.383132669437367	0.525542474526737	0.908929834828342	1.20113894289562e-08	0.908929834828342	1.20113894289562e-08	1.19772453777876e-06
AT3G06980	-0.363569036998109	-1.00968319586136	-0.647339897267059	1.28467746143794e-08	-0.0708757028655318	-0.716989846254181	-0.646701803558257	1.33638432016108e-09	-0.647339897267059	1.28467746143794e-08	1.27455576022661e-06
AT3G48690	1.33372875359094	0.727734997803438	-0.606997149091745	1.29275355896228e-08	0.229748922162274	-0.376244804780514	-0.606214762363129	1.20714963664696e-10	-0.606997149091745	1.29275355896228e-08	1.27612316141985e-06
AT3G53560	0.0493006271656305	-0.51941350164331	-0.5697532166401	1.37656842569329e-08	0.484176812984913	-0.0845372928025857	-0.569022030413198	8.39173373027062e-11	-0.5697532166401	1.37656842569329e-08	1.35206550771595e-06
AT2G47610	-0.602922436834955	-1.13048652041794	-0.528654784876869	1.39305468320116e-08	0.571549447362402	0.043985405581473	-0.527901428908739	2.49294004912141e-14	-0.528654784876869	1.39305468320116e-08	1.36145105456735e-06
AT3G56970	-0.235844866976883	0.8896367475701	1.12288672028839	1.5587521373086e-08	0.334932135822229	1.46041378172535	1.12524970486002	8.10021343795971e-11	1.12288672028839	1.5587521373086e-08	1.51149471909992e-06
AT5G52920	-0.0351911911958478	-0.568250727668441	-0.534022352523675	1.56197020961762e-08	0.456362808697988	-0.0766966990362666	-0.533390742542305	8.66337912600264e-12	-0.534022352523675	1.56197020961762e-08	1.51149471909992e-06
